restaurant_id,id_place,url_place,title,category,address,phone_number,complete_phone_number,domain,url,stars,reviews,district,lat,long,category_clean,is_high_volume,distance_to_center_km,title_length,has_anomaly,popularity_score,quality_tier,review_tier
518,ChIJefEtq8XJBZERvTC3iIRPbJw,https://www.google.com/maps/place/?q=place_id:ChIJefEtq8XJBZERvTC3iIRPbJw,Huayros (Miraflores),Restaurante,"Gonzáles Prada 340, Miraflores 15074",959 128 921,+51 959 128 921,No disponible,No disponible,4.4,188,Miraflores,-12.116875,-77.0271197,Restaurante,False,8.014013537117458,20,False,4.74,Muy Bueno,Medio
519,ChIJfekmMOK3BZERXskf5oJJ2hw,https://www.google.com/maps/place/?q=place_id:ChIJfekmMOK3BZERXskf5oJJ2hw,La Plazita Lima,Restaurante,"San Fernando 380, Miraflores 15074",971 047 971,+51 971 047 971,laplazita.pe,http://laplazita.pe/,4.3,1098,Miraflores,-12.1322873,-77.02701259999999,Restaurante,False,9.693211437233696,15,False,5.38,Muy Bueno,Muy Alto
520,ChIJU9VX7hnIBZERc0hpEvABlME,https://www.google.com/maps/place/?q=place_id:ChIJU9VX7hnIBZERc0hpEvABlME,La Cuina de Bonilla,Bar de tapas,"C. Manuel Bonilla 124, Miraflores 15074",986 641 179,+51 986 641 179,www.lacuina.pe,http://www.lacuina.pe/,4.2,712,Miraflores,-12.1199358,-77.0283681,Bar/Pub,False,8.318184488383352,19,False,5.15,Muy Bueno,Alto
522,ChIJrdnk8fPJBZERKkdzvRoVPiE,https://www.google.com/maps/place/?q=place_id:ChIJrdnk8fPJBZERKkdzvRoVPiE,Guarguero Restaurante,Restaurante peruano,"Av. la Paz 1025, Miraflores 15074",965 391 966,+51 965 391 966,guarguero.com,https://guarguero.com/,4.3,162,Miraflores,-12.1282097,-77.0267186,Peruano,False,9.25465682885411,21,False,4.62,Muy Bueno,Medio
523,ChIJjVEVJBvHBZERIF9ah4tvi_M,https://www.google.com/maps/place/?q=place_id:ChIJjVEVJBvHBZERIF9ah4tvi_M,Matsuei Peru,Restaurante,"C. Atahualpa 195, Miraflores 15074",981 310 180,+51 981 310 180,www.matsueiperu.com.pe,http://www.matsueiperu.com.pe/,4.6,919,Miraflores,-12.118357,-77.0304075,Restaurante,False,8.104812218465364,12,False,5.49,Excelente,Alto
524,ChIJH2bLkKnJBZERaHRi7ANLDzw,https://www.google.com/maps/place/?q=place_id:ChIJH2bLkKnJBZERaHRi7ANLDzw,AMARCORD Trattoria,Pizzería,"Av. 28 de Julio 393, Miraflores 15074",922 463 615,+51 922 463 615,amarcord-2.ola.click,https://amarcord-2.ola.click/,4.2,455,Miraflores,-12.1261832,-77.0309106,Otro,False,8.953728727134086,18,False,4.97,Muy Bueno,Medio
525,ChIJT8KYdhfIBZERJb3j5nkR6Gc,https://www.google.com/maps/place/?q=place_id:ChIJT8KYdhfIBZERJb3j5nkR6Gc,Morelia Pizza a la Parrilla,Restaurante,"C. Atahualpa 196, Miraflores 15074",(01) 6975525,+51 1 6975525,morelia.pe,http://morelia.pe/,4.4,1338,Miraflores,-12.1181448,-77.03020529999999,Restaurante,False,8.085451204404006,27,False,5.52,Muy Bueno,Muy Alto
526,ChIJ4f5C1h7IBZERsmqzHgWBBes,https://www.google.com/maps/place/?q=place_id:ChIJ4f5C1h7IBZERsmqzHgWBBes,JOSELO by Rigoletto,Restaurante italiano,"C. Colón 161, Miraflores 15074",981 483 975,+51 981 483 975,joselorestaurante.com,http://joselorestaurante.com/,4.6,798,Miraflores,-12.1252023,-77.03027089999999,Italiano,False,8.856924219632116,19,False,5.43,Excelente,Alto
527,ChIJA7dXNcTJBZERk4wWNTdAvys,https://www.google.com/maps/place/?q=place_id:ChIJA7dXNcTJBZERk4wWNTdAvys,Mercado 28 Miraflores,Restaurante,"Av. Vasco Núñez de Balboa 755, Miraflores 15074",933 994 154,+51 933 994 154,www.mercado28.pe,http://www.mercado28.pe/,4.4,5261,Miraflores,-12.1295268,-77.0242798,Restaurante,True,9.453305525458054,21,False,6.07,Muy Bueno,Muy Alto
528,ChIJqz8RPjbIBZERTyuxNQ8LNHs,https://www.google.com/maps/place/?q=place_id:ChIJqz8RPjbIBZERTyuxNQ8LNHs,MAYTA by Jaime Pesaque,Restaurante,"Av. Mariscal La Mar 1285, Miraflores 15027",937 220 734,+51 937 220 734,maytalima.com,https://maytalima.com/,4.6,2737,Miraflores,-12.1098839,-77.0492013,Restaurante,False,7.082445615554502,22,False,5.93,Excelente,Muy Alto
529,ChIJNbDH4CHIBZERLX4YJWSbaoc,https://www.google.com/maps/place/?q=place_id:ChIJNbDH4CHIBZERLX4YJWSbaoc,El 10 Club Terrazas,Restaurante,"Mal. 28 de Julio 390, Miraflores 15074",992 166 622,+51 992 166 622,www.el10.pe,https://www.el10.pe/,4.5,399,Miraflores,-12.1261303,-77.0337246,Restaurante,False,8.907211321286956,19,False,5.1,Muy Bueno,Medio
530,ChIJL2ANYRjIBZERFdVplyFiRY4,https://www.google.com/maps/place/?q=place_id:ChIJL2ANYRjIBZERFdVplyFiRY4,El Parcero RestoBar,Pub restaurante,"C. Berlín 233, Miraflores 15074",981 973 690,+51 981 973 690,No disponible,No disponible,4.3,242,Miraflores,-12.1217514,-77.0323653,Bar/Pub,False,8.443822199204837,19,False,4.78,Muy Bueno,Medio
531,ChIJC6vCyD7IBZERrZ3Aj6d0jOY,https://www.google.com/maps/place/?q=place_id:ChIJC6vCyD7IBZERrZ3Aj6d0jOY,La Vaca Loca,Parrilla,"Av. Sta. Cruz 900, Miraflores 15073",(01) 3418413,+51 1 3418413,www.lavacaloca.pe,http://www.lavacaloca.pe/,4.3,1600,Miraflores,-12.1121795,-77.038645,Parrilla,False,7.3160761393061255,12,False,5.53,Muy Bueno,Muy Alto
532,ChIJkeTrWxnIBZERw68WXWvaOsk,https://www.google.com/maps/place/?q=place_id:ChIJkeTrWxnIBZERw68WXWvaOsk,Selectos Ibéricos Miraflores - Tarata,Restaurante de cocina española,"C. Tarata 277, Miraflores 15074",939 739 892,+51 939 739 892,selectosibericos.com,http://selectosibericos.com/,4.6,921,Miraflores,-12.1235223,-77.0281107,Restaurante,False,8.71447186164601,37,False,5.49,Excelente,Alto
533,ChIJNcNLI-K3BZERt7JsEVlSt4c,https://www.google.com/maps/place/?q=place_id:ChIJNcNLI-K3BZERt7JsEVlSt4c,Bodega Dalmacia,Restaurante,"San Fernando 401, Miraflores 15074",980 080 232,+51 980 080 232,ladalmacia.com,http://ladalmacia.com/,4.4,1095,Miraflores,-12.1323755,-77.02665859999999,Restaurante,False,9.710014166213409,15,False,5.44,Muy Bueno,Muy Alto
534,ChIJhaaw7xnIBZERct9-K-ET8eA,https://www.google.com/maps/place/?q=place_id:ChIJhaaw7xnIBZERct9-K-ET8eA,El Gran Combo,Restaurante,"C. Manuel Bonilla 113, Miraflores 15074",979 979 920,+51 979 979 920,No disponible,No disponible,4.4,233,Miraflores,-12.1197948,-77.028358,Restaurante,False,8.30304338844758,13,False,4.82,Muy Bueno,Medio
535,ChIJi5uYFBnIBZERGuVgno2VgQA,https://www.google.com/maps/place/?q=place_id:ChIJi5uYFBnIBZERGuVgno2VgQA,Manolo,Restaurante,"Av. José Larco 608, Miraflores 15074",(01) 4442244,+51 1 4442244,www.manoloperu.com,http://www.manoloperu.com/,4.3,6781,Miraflores,-12.1230417,-77.02932129999999,Restaurante,True,8.637786880151655,6,False,6.11,Muy Bueno,Muy Alto
536,ChIJBb9TS-C3BZERDQk2KrTWZv0,https://www.google.com/maps/place/?q=place_id:ChIJBb9TS-C3BZERDQk2KrTWZv0,Popular de aquí y de allá,Restaurante peruano,"Lima 18 Larcomar Malecón de la Reserva 610 Miraflores Lima, 18",977 534 028,+51 977 534 028,popular.pe,https://popular.pe/,4.1,2728,Miraflores,-12.1319971,-77.0305553,Peruano,False,9.598000107328819,25,False,5.62,Muy Bueno,Muy Alto
537,ChIJ6TLv_hvJBZER4g-iiRNtzW0,https://www.google.com/maps/place/?q=place_id:ChIJ6TLv_hvJBZER4g-iiRNtzW0,Mercado San Martín,Restaurante,"Ca. San Martín 482, Miraflores 15074",944 980 385,+51 944 980 385,mercadosanmartinpe.com,https://mercadosanmartinpe.com/,4.4,1869,Miraflores,-12.1259974,-77.0297363,Restaurante,False,8.953515095758073,18,False,5.65,Muy Bueno,Muy Alto
538,ChIJH9OatvfJBZERz0zTjpFiHl4,https://www.google.com/maps/place/?q=place_id:ChIJH9OatvfJBZERz0zTjpFiHl4,Restaurante Luren,Restaurante,"Av. Ricardo Palma 294, Miraflores 15074",953 607 886,+51 953 607 886,m.facebook.com,https://m.facebook.com/restaurantluren/?refid=46&__xts__[0]=12.Abpr9P_JdJji-udKFgwPp3u4UhYpPklzHmHr1tzVLtIdxIIYDOl6BbP77d6JIVc3jswHVOykz3JRryoHcaf9QqyE36770Zyfra1mYXLrn9frAMQKU9IvuYXaS-2Khmhp8EfjP4d5o899htDj_yC7jvG27Bq51qG4PtcbzImv5ThQF8Pn7HFIgXwtg0xRaqqbCpwCVXTuVALjywSs8Y-wOjlbdfyjy7GWHkpZDXhE5vBd0eTRdFoW6S4F3cBZAtthkabHDkYUDGlWjGJfmxtTBVGixR_1I-Z63gJbtxWsXvUHHY-k9SBZbLpQmfNp-ofrC-Koa5QZi4fscAxWDPD__ASqj2qFte16u3_LlLiCAJUSrt0pZmwUM0l9h9u7tIjEpnyT59RCkiFQqbzrz6b-rz8-ReXNpuC4ZB0qLAuSa5Hn8ZlXzjzIGdUdNeqZ2AyHbJSDRMqXVUB-LlPIQlzd-JvyYWrC_j-R0rCW6oOw3PAMJ9mVgUW4XIwzA43mR-1qhVWVzkOYPC9CrOtuoGImGlXlJbyE8_VVkqCpyonQDCZP-JNgw6X3RKvCp48ZzDQcFno&_rdr,4.0,81,Miraflores,-12.119332,-77.026901,Restaurante,False,8.285579237375405,17,False,4.16,Bueno,Bajo
539,ChIJ_XdwaMjJBZER8v1RUysRCI4,https://www.google.com/maps/place/?q=place_id:ChIJ_XdwaMjJBZER8v1RUysRCI4,El Arándano,Restaurante,"Av. José Larco 748, Miraflores 15074",980 888 994,+51 980 888 994,linktr.ee,https://linktr.ee/elarandano.oficial,4.4,1125,Miraflores,-12.1252496,-77.0295512,Restaurante,False,8.874996737364649,11,False,5.45,Muy Bueno,Muy Alto
540,ChIJ98V0zqXJBZERRomsH9jg0N8,https://www.google.com/maps/place/?q=place_id:ChIJ98V0zqXJBZERRomsH9jg0N8,Asnapa Restaurante,Restaurante,"Calle Alcanfores 281, Miraflores 15074",(01) 5339558,+51 1 5339558,restauranteasnapa.com,http://restauranteasnapa.com/,4.4,468,Miraflores,-12.1221333,-77.0276701,Restaurante,False,8.572511102024425,18,False,5.1,Muy Bueno,Medio
541,ChIJyfwEWiPIBZERejbGkfyVe-s,https://www.google.com/maps/place/?q=place_id:ChIJyfwEWiPIBZERejbGkfyVe-s,Costazul Seafood,Restaurante,"C. Berlín 899, Miraflores 15074",(01) 4078536,+51 1 4078536,www.costazulseafood.com,http://www.costazulseafood.com/,4.6,1353,Miraflores,-12.1202861,-77.038684,Restaurante,False,8.214072921583709,16,False,5.64,Excelente,Muy Alto
542,ChIJF8tdaxjIBZER1aSKF3e2x2k,https://www.google.com/maps/place/?q=place_id:ChIJF8tdaxjIBZER1aSKF3e2x2k,Cocodrilo Verde - Lounge Bar en Miraflores,Bar con música en directo,"Francisco de Paula Camino 226, Miraflores 15074",978 251 754,+51 978 251 754,cocodriloverde.com,https://cocodriloverde.com/,4.6,1000,Miraflores,-12.1206216,-77.0322187,Bar/Pub,False,8.32189868635848,42,False,5.52,Excelente,Alto
543,ChIJuzYm1EvJBZERiAmj1KCTCDY,https://www.google.com/maps/place/?q=place_id:ChIJuzYm1EvJBZERiAmj1KCTCDY,Malajuntas Bar Miraflores,Bar,"C. Manuel Bonilla 106, Miraflores 15074",No disponible,No disponible,pidelope.app,https://pidelope.app/places/local.html?id=ChIJuzYm1EvJBZERiAmj1KCTCDY,4.4,505,Miraflores,-12.1199626,-77.02869559999999,Bar/Pub,False,8.314181732284743,25,False,5.13,Muy Bueno,Alto
544,ChIJ59OwrSHJBZERBWUnOH9lt4U,https://www.google.com/maps/place/?q=place_id:ChIJ59OwrSHJBZERBWUnOH9lt4U,CASA BERLIN,Bar restaurante,"C. Berlín 378, Miraflores 15074",938 284 614,+51 938 284 614,No disponible,No disponible,4.6,50,Miraflores,-12.1205207,-77.0335106,Bar/Pub,False,8.291760270291993,11,False,4.33,Excelente,Bajo
545,ChIJI4lbum_JBZERIF6xd8TEoSI,https://www.google.com/maps/place/?q=place_id:ChIJI4lbum_JBZERIF6xd8TEoSI,Saha Peruvian Kitchen,Restaurante peruano,"Calle Bolívar 164, Miraflores 15074",913 538 115,+51 913 538 115,www.sahaperu.com,https://www.sahaperu.com/,4.4,727,Miraflores,-12.1256858,-77.0285401,Peruano,False,8.941932120303514,21,False,5.28,Muy Bueno,Alto
546,ChIJGfjOBhnIBZERQVFKPDqQslc,https://www.google.com/maps/place/?q=place_id:ChIJGfjOBhnIBZERQVFKPDqQslc,El Parque Donofrio,Restaurante,"Ca. Lima 401, Miraflores 15074",(01) 4441311,+51 1 4441311,www.parquedonofrio.com,http://www.parquedonofrio.com/,4.3,2186,Miraflores,-12.1221583,-77.0301011,Restaurante,False,8.526492350838883,18,False,5.66,Muy Bueno,Muy Alto
547,ChIJLQTFtTzIBZERsE9_2Uwg5DY,https://www.google.com/maps/place/?q=place_id:ChIJLQTFtTzIBZERsE9_2Uwg5DY,21.02 Resto & Lounge (Miraflores),Restaurante,"Av. José Pardo 879, Miraflores 15074",936 842 851,+51 936 842 851,dazzler-miraflores.cluvi.pe,https://dazzler-miraflores.cluvi.pe/,4.0,71,Miraflores,-12.1192973,-77.0377489,Restaurante,False,8.111001702544362,33,False,4.11,Bueno,Bajo
548,ChIJU51v2q_JBZERqHZMuccKxCk,https://www.google.com/maps/place/?q=place_id:ChIJU51v2q_JBZERqHZMuccKxCk,Entrañable,Pub restaurante,"Calle, Francisco de Paula Camino 260, Miraflores 15074",(01) 6199590,+51 1 6199590,entranable.meitre.com,http://entranable.meitre.com/,4.2,53,Miraflores,-12.1206166,-77.03238499999999,Bar/Pub,False,8.318763860312515,10,False,4.12,Muy Bueno,Bajo
549,ChIJCb8_4fPJBZERqzBQ446IneA,https://www.google.com/maps/place/?q=place_id:ChIJCb8_4fPJBZERqzBQ446IneA,Malala,Pub restaurante,"Calle Alcanfores 151, Miraflores 15074",(01) 3086717,+51 1 3086717,No disponible,No disponible,4.2,649,Miraflores,-12.1210034,-77.0275814,Bar/Pub,False,8.451520667200738,6,False,5.11,Muy Bueno,Alto
550,ChIJ0XjhwW7JBZERBrU0nST4tMc,https://www.google.com/maps/place/?q=place_id:ChIJ0XjhwW7JBZERBrU0nST4tMc,La Parada Food,Zona de restauración,"VXGC X6J, Av. Ernesto Diez Canseco 160, Miraflores 15048",No disponible,No disponible,No disponible,No disponible,4.4,56,Miraflores,-12.1223377,-77.0294545,Otro,False,8.558263152277007,14,False,4.26,Muy Bueno,Bajo
551,ChIJyQz17hnIBZERQqURcd_PGNg,https://www.google.com/maps/place/?q=place_id:ChIJyQz17hnIBZERQqURcd_PGNg,BarBarian Miraflores,Cervecería artesanal,"C. Manuel Bonilla 108, Miraflores 15074",No disponible,No disponible,ppol.io,https://ppol.io/barbarian,4.4,4798,Miraflores,-12.1199155,-77.0286387,Otro,True,8.310239571575329,20,False,6.03,Muy Bueno,Muy Alto
552,ChIJU-JWWR7IBZERfbLL1w-dyj0,https://www.google.com/maps/place/?q=place_id:ChIJU-JWWR7IBZERfbLL1w-dyj0,La Lucha Sangucheria Criolla,Restaurante peruano,"Av. José Larco 999, Miraflores 15074",No disponible,No disponible,lalucha.com.pe,https://lalucha.com.pe/,4.5,7978,Miraflores,-12.1276824,-77.0294004,Peruano,True,9.144121676926801,28,False,6.29,Muy Bueno,Muy Alto
553,ChIJ8QsfYmTIBZERJ6xM5uuxMg4,https://www.google.com/maps/place/?q=place_id:ChIJ8QsfYmTIBZERJ6xM5uuxMg4,Restaurante Maras,Restaurante peruano,"C. Amador Merino Reyna 589, San Isidro 15046",962 382 609,+51 962 382 609,No disponible,No disponible,4.6,915,Miraflores,-12.0920462,-77.0247978,Peruano,False,5.4465323404445325,17,False,5.49,Excelente,Alto
554,ChIJh_pUtR7IBZERXbm-WN_94Bo,https://www.google.com/maps/place/?q=place_id:ChIJh_pUtR7IBZERXbm-WN_94Bo,Restaurante Piso 21,Restaurante,"Av. Alfredo Benavides 415, Miraflores 15074",(01) 6307777 Anexo 5072,+51 1 6307777 Anexo 5072,No disponible,No disponible,4.5,1331,Miraflores,-12.1243807,-77.0291293,Restaurante,False,8.787862086132526,19,False,5.58,Muy Bueno,Muy Alto
555,ChIJfxmm9RjIBZER7FIHLLU8jjw,https://www.google.com/maps/place/?q=place_id:ChIJfxmm9RjIBZER7FIHLLU8jjw,Mollys Irish Bar & Restaurant,Pub irlandés,"C. Berlín 172, Miraflores 15074",922 253 043,+51 922 253 043,www.mollysperu.com,https://www.mollysperu.com/,4.7,8118,Miraflores,-12.1220493,-77.0317687,Bar/Pub,True,8.485880067664638,29,False,6.42,Excelente,Muy Alto
556,ChIJg9ObUhjIBZERdeYs3bALbaY,https://www.google.com/maps/place/?q=place_id:ChIJg9ObUhjIBZERdeYs3bALbaY,Tarboush,Restaurante,"Av. Oscar R. Benavides 358, Miraflores 15074",(01) 2426994,+51 1 2426994,No disponible,No disponible,4.4,1132,Miraflores,-12.121215,-77.030653,Restaurante,False,8.41320971263121,8,False,5.45,Muy Bueno,Muy Alto
557,ChIJUYgsUBPIBZER261mNHLlgjE,https://www.google.com/maps/place/?q=place_id:ChIJUYgsUBPIBZER261mNHLlgjE,Chifa Hou Wha,Restaurante chino,"Carlos Tenaud 490, Miraflores 15046",(01) 4400442,+51 1 4400442,chifahouwha.com.pe,https://chifahouwha.com.pe/,4.5,3988,Miraflores,-12.1082492,-77.02696619999999,Chino,False,7.086663507879535,13,False,6.02,Muy Bueno,Muy Alto
558,ChIJJVW8MqG3BZERH9eTBns3kAQ,https://www.google.com/maps/place/?q=place_id:ChIJJVW8MqG3BZERH9eTBns3kAQ,El Arabico,Restaurante,"Pje. San Ramón 108, Miraflores 15063",(01) 3452257,+51 1 3452257,www.facebook.com,https://www.facebook.com/El-arabicoo-100712478111496/,4.5,391,Miraflores,-12.1215479,-77.0312728,Restaurante,False,8.438981294135793,10,False,5.09,Muy Bueno,Medio
559,ChIJcYS2GL7JBZERuImgbjPfhhg,https://www.google.com/maps/place/?q=place_id:ChIJcYS2GL7JBZERuImgbjPfhhg,Vista al Mar - Restaurante - Sede Miraflores,Restaurante,"C. Berlín 624, Miraflores 15074",942 709 938,+51 942 709 938,www.vistaalmarperu.com,https://www.vistaalmarperu.com/,4.6,74,Miraflores,-12.1199436,-77.0360774,Restaurante,False,8.19737401242866,44,False,4.49,Excelente,Bajo
560,ChIJdbmKkc_IBZERU20swThUZtc,https://www.google.com/maps/place/?q=place_id:ChIJdbmKkc_IBZERU20swThUZtc,Restaurant Huaca Pucllana,Restaurante peruano,"Ca. Gral. Borgoño Nº860, Lima 15074",(01) 4454042,+51 1 4454042,www.resthuacapucllana.com,http://www.resthuacapucllana.com/,4.5,6721,Miraflores,-12.1112739,-77.03323859999999,Peruano,True,7.278793385176439,25,False,6.23,Muy Bueno,Muy Alto
561,ChIJY3K_5j3IBZERv36HWqNRlF8,https://www.google.com/maps/place/?q=place_id:ChIJY3K_5j3IBZERv36HWqNRlF8,Las Canastas - Miraflores,Restaurante especializado en pollo,"Av. Angamos Oeste 599, Miraflores 15074",(01) 5183000,+51 1 5183000,www.lascanastas.com,http://www.lascanastas.com/,4.2,3421,Miraflores,-12.1141831,-77.034559,Restaurante,False,7.579327361617324,25,False,5.78,Muy Bueno,Muy Alto
562,ChIJP4yQQAjHBZERaUmAB1YlMLw,https://www.google.com/maps/place/?q=place_id:ChIJP4yQQAjHBZERaUmAB1YlMLw,Fauna Restaurante,Restaurante familiar,"Jr. Alonso de Molina 1196, Santiago de Surco 15023",983 564 553,+51 983 564 553,www.fauna.pe,http://www.fauna.pe/,4.5,2254,Miraflores,-12.107173800000002,-76.96594979999999,Restaurante,False,10.875399121313242,17,False,5.79,Muy Bueno,Muy Alto
563,ChIJjfHcLPTJBZER9vJG7euTI-Q,https://www.google.com/maps/place/?q=place_id:ChIJjfHcLPTJBZER9vJG7euTI-Q,Villa Chicken Miraflores,Restaurante,"C. 2 de Mayo 618, Lima 15074",(01) 5008800,+51 1 5008800,www.villachicken.com.pe,http://www.villachicken.com.pe/,4.4,1630,Miraflores,-12.1178473,-77.0351515,Restaurante,False,7.975963086935717,24,False,5.6,Muy Bueno,Muy Alto
565,ChIJ67Q77xnIBZERsnO-j0QmqRE,https://www.google.com/maps/place/?q=place_id:ChIJ67Q77xnIBZERsnO-j0QmqRE,Nuevo Mundo Bar Lima,Bar restaurante,"C. Manuel Bonilla 103, Miraflores 15074",989 461 554,+51 989 461 554,www.instagram.com,https://www.instagram.com/nuevomundobarlima/,4.5,1178,Miraflores,-12.1197765,-77.0286726,Bar/Pub,False,8.294377374394587,20,False,5.53,Muy Bueno,Muy Alto
566,ChIJo1EA2SPIBZERJWgGwvdE09Y,https://www.google.com/maps/place/?q=place_id:ChIJo1EA2SPIBZERJWgGwvdE09Y,Punta Sal - Miraflores,Marisquería,"C. Tripoli, Lima 15074",(01) 2424524,+51 1 2424524,puntasal.com,https://puntasal.com/,4.3,1523,Miraflores,-12.1245725,-77.03712879999999,Otro,False,8.69995189731334,22,False,5.51,Muy Bueno,Muy Alto
567,ChIJuS82VBjIBZERRlOdqDB0Fcw,https://www.google.com/maps/place/?q=place_id:ChIJuS82VBjIBZERRlOdqDB0Fcw,Rustica,Restaurante,"Pje. San Ramón 104, Miraflores 15074",(01) 6807070,+51 1 6807070,No disponible,No disponible,4.0,1479,Miraflores,-12.121592,-77.03092699999999,Restaurante,False,8.44972143438791,7,False,5.32,Bueno,Muy Alto
568,ChIJQ5jD4xzJBZER6fRoZj7Ent4,https://www.google.com/maps/place/?q=place_id:ChIJQ5jD4xzJBZER6fRoZj7Ent4,Dörcher Bier Miraflores,Pub restaurante,"Esquina con, Ca. San Martín 512, Miraflores 15074",913 366 006,+51 913 366 006,www.instagram.com,http://www.instagram.com/dorcherbier/,4.2,580,Miraflores,-12.1261943,-77.02926350000001,Bar/Pub,False,8.983711570967555,23,False,5.07,Muy Bueno,Alto
569,ChIJc3RqBhfIBZER7QRArflCxz0,https://www.google.com/maps/place/?q=place_id:ChIJc3RqBhfIBZER7QRArflCxz0,Barletto Miraflores,Restaurante,"Ca. Enrique Palacios 201, Miraflores 15074",999 989 898,+51 999 989 898,www.barletto.com.pe,http://www.barletto.com.pe/,4.5,550,Miraflores,-12.1170503,-77.03055719999999,Restaurante,False,7.959056865459838,19,False,5.22,Muy Bueno,Alto
570,ChIJ5Xzp3B7IBZERhEkeQl5_7BI,https://www.google.com/maps/place/?q=place_id:ChIJ5Xzp3B7IBZERhEkeQl5_7BI,Street Burger,Hamburguesería,"Ca. San Martín 459, Miraflores 15074",953 459 976,+51 953 459 976,No disponible,No disponible,4.3,1505,Miraflores,-12.1256755,-77.02991999999999,Otro,False,8.914965052000069,13,False,5.51,Muy Bueno,Muy Alto
571,ChIJnU1MBhnIBZERBUKWCNAceFA,https://www.google.com/maps/place/?q=place_id:ChIJnU1MBhnIBZERBUKWCNAceFA,TASCA BAR,Bar,"Av. Ernesto Diez Canseco 115, Miraflores 15074",(01) 2411832,+51 1 2411832,No disponible,No disponible,4.4,221,Miraflores,-12.1220379,-77.0299422,Bar/Pub,False,8.516250257117841,9,False,4.8,Muy Bueno,Medio
573,ChIJB_dIXn7JBZER3IRfqSueq_A,https://www.google.com/maps/place/?q=place_id:ChIJB_dIXn7JBZER3IRfqSueq_A,Puerto Máncora Miraflores - Sazón Norteña,Restaurante peruano,"Federico Villarreal 360, Miraflores 15021",949 943 806,+51 949 943 806,puertomancora.com,http://puertomancora.com/,4.6,75,Miraflores,-12.1121687,-77.0472893,Peruano,False,7.317313063851472,41,False,4.49,Excelente,Bajo
574,ChIJnxukFnjJBZERRdLtY2sE9HI,https://www.google.com/maps/place/?q=place_id:ChIJnxukFnjJBZERRdLtY2sE9HI,CARNIBAR,Restaurante,"Av. José Larco 518, Miraflores 15074",(01) 7570813,+51 1 7570813,www.carnibarperu.com,https://www.carnibarperu.com/,4.1,373,Miraflores,-12.1224469,-77.0292477,Restaurante,False,8.57419917437206,8,False,4.83,Muy Bueno,Medio
575,ChIJhdG5YBnIBZERdTXV9jfQpAQ,https://www.google.com/maps/place/?q=place_id:ChIJhdG5YBnIBZERdTXV9jfQpAQ,LOV - Restaurante - Café,Restaurante,"Calle Schell 385 Miraflores Lima, LIMA 18",960 460 252,+51 960 460 252,instagram.com,https://instagram.com/lovrestaurantecafe?igshid=YmMyMTA2M2Y=,4.5,642,Miraflores,-12.1230285,-77.02809239999999,Restaurante,False,8.661016760394602,24,False,5.29,Muy Bueno,Alto
576,ChIJrzg9uZvJBZERvqyb_Zw58Mk,https://www.google.com/maps/place/?q=place_id:ChIJrzg9uZvJBZERvqyb_Zw58Mk,Caños del Santero Miraflores - Craft beer & burgers - Cerveza artesanal,Bar restaurante,"Av. José Larco 1198, Miraflores 15074",915 352 348,+51 915 352 348,www.instagram.com,https://www.instagram.com/canos_del_santero/,4.5,907,Miraflores,-12.1296194,-77.0299098,Bar/Pub,False,9.347508833275247,71,False,5.42,Muy Bueno,Alto
578,ChIJa-qmihnIBZERPBilsecu1-0,https://www.google.com/maps/place/?q=place_id:ChIJa-qmihnIBZERPBilsecu1-0,Rincón Chami,Restaurante peruano,"C. Esperanza 154, Miraflores 02002",(01) 4444511,+51 1 4444511,No disponible,No disponible,4.4,1951,Miraflores,-12.1204822,-77.0280528,Peruano,False,8.384470260733353,12,False,5.67,Muy Bueno,Muy Alto
579,ChIJ10PllgLIBZERO_h0zKQO-uQ,https://www.google.com/maps/place/?q=place_id:ChIJ10PllgLIBZERO_h0zKQO-uQ,La Preferida,Restaurante peruano,"C. Julián Arias Aragüez 698, Miraflores 15074",(01) 4455180,+51 1 4455180,lapreferida.com.pe,http://lapreferida.com.pe/,4.6,2415,Miraflores,-12.1286752,-77.0203049,Peruano,False,9.467745672838642,12,False,5.88,Excelente,Muy Alto
581,ChIJXymmlR7IBZERRnhGuSz3Er0,https://www.google.com/maps/place/?q=place_id:ChIJXymmlR7IBZERRnhGuSz3Er0,Cebicheria El Pez On,Marisquería,"Ca. San Martín 537, Miraflores 15074",(01) 7751676,+51 1 7751676,www.elpez-on.com,http://www.elpez-on.com/,4.3,2709,Miraflores,-12.1260813,-77.0288532,Otro,False,8.979085505658984,20,False,5.74,Muy Bueno,Muy Alto
582,ChIJYWa8dhjIBZER1-sSt8BPeaM,https://www.google.com/maps/place/?q=place_id:ChIJYWa8dhjIBZER1-sSt8BPeaM,La Tapadita Restaurant & Bar,Restaurante peruano,"C. Berlín 315, Miraflores 15074",(01) 2426843,+51 1 2426843,No disponible,No disponible,4.4,258,Miraflores,-12.1214053,-77.0327106,Peruano,False,8.400574323399697,28,False,4.86,Muy Bueno,Medio
583,ChIJVfbTQxnIBZERA2dj-97H9C8,https://www.google.com/maps/place/?q=place_id:ChIJVfbTQxnIBZERA2dj-97H9C8,Café de la Paz,Restaurante,"C. Tarata 227, Miraflores 15074",(01) 2418073,+51 1 2418073,www.cafedelapazperu.com,http://www.cafedelapazperu.com/,4.2,914,Miraflores,-12.1233708,-77.0286902,Restaurante,False,8.68612449009602,14,False,5.25,Muy Bueno,Alto
